,id,cod_reunion,online_users,legislative_body_initials,youtube_status,max_online_users,created,modified,is_visible,reunion_type,title_reunion,reunion_object,reunion_theme,date,legislative_body,location,questions_count,answered_questions_count,messages_count,votes_count,participants_count,videos,youtube_id
1840,1628,59912,0,EVENTOS,2,10,2020-09-01T15:42:02.682436-03:00,2022-12-18T00:55:05.229880-03:00,True,Debate,Câmara dos Deputados - Evento,"Evento da Secretaria de Relações Internacionais da Câmara dos Deputados.

Convidada dos Estados Unidos:
Dra. Amy Dubois, Adida de Saúde.",Olhar Internacional: Vacinas contra a COVID-19,2020-09-02T14:05:06-03:00,Eventos,"Anexo II, Plenário 06",1,0,8,1,3,"[{'id': 1418, 'video_id': 'ZIADlga2P2g', 'title': None, 'is_attachment': False, 'order': 0}, {'id': 1415, 'video_id': 'DX1gD-DQoKM', 'title': 'Saiba mais', 'is_attachment': True, 'order': 0}]",ZIADlga2P2g
1841,900,55322,0,CPD,2,7,2019-05-02T14:45:02.294546-03:00,2022-12-18T01:12:16.243529-03:00,True,Audiência Pública,DEFESA DOS DIREITOS DAS PESSOAS COM DEFICIÊNCIA,"Requerimento nº 10/2019, de autoria da Deputada Erika Kokay, subscrito pelo Deputado Eduardo Barbosa.

Convidados:

- Isaias Dias, representante da Central Única dos Trabalhadores no Conselho Nacional dos Direitos da Pessoa com Deficiência; (Confirmado)

-  Francisco Djalma, representante da Associação de Pais, Amigos e Pessoas com Deficiência, de Funcionários do Banco do Brasil e da Comunidade - APABB/CONADE; (Confirmado)

- Rita Louzeiro, representante da Rede Brasileira de Inclusão da Pessoa com Deficiência; (Confirmada)

- Thaís Rosa, representante da Coordenação do Fórum de Inclusão das Pessoas com Deficiência no Distrito Federal; (Confirmada)

- Luis Mauricio, Coordenação do Fórum Permanente de Apoio e Defesa dos Direitos das Pessoas com Deficiência. (Confirmado)

Acompanhe ao vivo e envie sua colaboração: http://bit.ly/edemocracia_900
",Agenda Legislativa das Pessoas com Deficiência,2019-05-15T15:39:32-03:00,Comissão de Defesa dos Direitos das Pessoas com Deficiência,"Anexo II, Plenário 13",2,0,8,2,3,"[{'id': 633, 'video_id': 'mtOt5UW7CKs', 'title': None, 'is_attachment': False, 'order': 0}]",mtOt5UW7CKs
1842,2426,63773,0,CECANCER,2,6,2021-10-25T11:34:02.802597-03:00,2022-12-18T00:32:31.496797-03:00,True,Audiência Pública,"Audiência Pública Extraordinária - Conjunta das
Comissões CECANCER, CMULHER, CSSF e SEMULHER (virtual)","Este evento integra a programação do Outubro Rosa, promovido pela Secretaria da Mulher da Câmara dos Deputados.

Expositores (as) Convidados (as):

1) Aline Leal Gonçalves Creder Lopes (CONFIRMADA)Tecnologista da Coordenação-Geral de Atenção Especializada do do Ministério da Saúde;

2) Dr. José Pedrini (CONFIRMADO), chefe do Serviço de Mastologia do Hospital Conceição/RS;

3) Joana Jeker (CONFIRMADA), representante do Instituto Recomeçar;

4) Maria Nazaré da Conceição Januário (CONFIRMADA), paciente oncológica;

5) Dra Francisca Beltrão da Matta (CONFIRMADA), Mastologista e coordenadora do Programa AME-SE/Secretaria de Saúde do Estado de Alagoas (SESAU-AL);

Requerimentos: nº 24/2021 CECANCER, de autoria das Deputadas Carmen Zanotto, Tereza Nelma, do Deputado Dr. Frederico e subscrito pela Deputada Dulce Miranda;  nº 61/21 CMULHER e nº 331/21 CSSF, ambos de autoria das Deputadas Tereza Nelma, Dra. Soraya Manato, Carmen Zanotto, Silvia Cristina e Elcione Barbalho e do Deputado Dr. Frederico.
",A aplicabilidade legal da reconstrução mamária no Brasil,2021-10-28T10:21:46-03:00,Comissão Especial  destinada a acompanhar as ações de Combate ao Câncer no Brasil,"Anexo II, Plenário 05",1,0,5,1,5,"[{'id': 2959, 'video_id': 'eswqZ6a538I', 'title': None, 'is_attachment': False, 'order': 0}, {'id': 2931, 'video_id': 'DX1gD-DQoKM', 'title': 'Saiba mais', 'is_attachment': True, 'order': 0}]",eswqZ6a538I
1843,782,53577,0,CCULT,2,15,2018-08-14T12:32:00.847170-03:00,2022-12-18T01:15:27.750225-03:00,True,Outro Evento,CULTURA,"4º ENCONTRO DENOMINADO ""EXPRESSO 168"" 

Assunto: Aeroportos decretam o fim das ações culturais internacionais no Brasil ao impor novas taxas alfandegárias

(Req. 139/2018 - de autoria da Deputada Raquel Muniz)

Coordenação: DEPUTADO JEAN WYLLYS

Convidados:

-  Sr. José Ricardo Pataro Botelho de Queiroz
Diretor-Presidente da Agência Nacional de Aviação Civil (ANAC)

- Sr. Marcelo Mattos Araujo
Presidente do Instituto Brasileiro de Museus (IBRAM)

- Sra. Ana Helena Curti
Presidente da Associação Nacional de Produtores Independentes de Artes Visuais 

- Sr. Lucas Pessoa
Diretor do Museu de Arte de São Paulo (MASP)

- Sr. Eduardo Saron
Vice-presidente da Bienal de SP e diretor do Itaú Cultural

- Sr. Gustavo Figueiredo
Diretor-Presidente da concessionária GRU Airport






","4º ENCONTRO DENOMINADO ""EXPRESSO 168"". Assunto: ""Aeroportos decretam o fim das ações culturais internacionais no Brasil ao impor novas taxas alfandegárias"".",2018-08-14T15:27:35-03:00,Comissão de Cultura,"Anexo II, Plenário 10",0,0,0,0,0,"[{'id': 507, 'video_id': 'P76UdzCRuKU', 'title': None, 'is_attachment': False, 'order': 0}]",P76UdzCRuKU
1844,2824,66007,0,CTASP,2,179,2022-06-29T16:41:03.840136-03:00,2022-12-18T20:13:51.869748-03:00,True,Audiência Pública,"Trabalho, Administração e Serviço Público","(Requerimento nº 30/2022, da Deputada Erika Kokay)          

TEMA

""Debater a Reforma Administrativa da EMBRAPA""

CONVIDADOS

ANGÉLICA DE PAULA GALVÃO GOMES
Chefe da Secretaria de Desenvolvimento Institucional da Embrapa

DIONE MELO DA SILVA 
Secretária-Geral do Sindicato Nacional dos Trabalhadores de Pesquisa e Desenvolvimento Agropecuário - SINPAF 

LARISSA RODRIGUES PINHEIRO 
Advogada Sócia na Rodrigues Pinheiro Advocacia; Advogada Orientadora do Núcleo de Práticas Jurídicas - NPJ no Centro Universitário de Brasília - UniCEUB

MÁRIO ARTEMIO URCHEI 
Pesquisador da Embrapa Meio Ambiente; Diretor de Ciência e Tecnologia do Sindicato Nacional dos Trabalhadores de Pesquisa e Desenvolvimento Agropecuário - SINPAF

ANTÔNIO LUIZ OLIVEIRA HEBERLÊ 
Pesquisador da Embrapa Café- Brasília-DF

LUIZ ALBERTO DOS SANTOS 
Consultor do DIAP e da Contatos Assessoria Parlamentar

CHERRE SADE BEZERRA DA SILVA 
Pesquisador na Embrapa Algodão
",discutir a reforma administrativa da EMBRAPA,2022-07-07T10:18:13-03:00,"Comissão de Trabalho, de Administração e Serviço Público","Anexo II, Plenário 12",1,0,14,1,10,"[{'id': 3725, 'video_id': 'U9QhluicWVY', 'title': None, 'is_attachment': False, 'order': 0}, {'id': 3679, 'video_id': 'DX1gD-DQoKM', 'title': 'Saiba mais', 'is_attachment': True, 'order': 0}]",U9QhluicWVY
1845,535,49818,0,CIDOSO,2,10,2017-10-24T16:54:02.504434-02:00,2022-12-18T01:21:31.089849-03:00,True,Audiência Pública,Audiência Pública Conjunta das Comissões CIDOSO e CSSF,"Audiência Pública para discutir os processos de envelhecimento da população brasileira, com o tema ""Relações intergeracionais e o bem-estar do idoso"".

CONVIDADOS:

- Ignacio Socias, Direitor de Relações Institucionais da Federal Internacional para o Desenvolvimento da Família (IFFD) (confirmado);

- Cláudia Augusta Ferreira Deud, Consultora da Câmara dos Deputados (a confirmar);

- Pedro Hollanda, Representante da Confederação Nacional das Entidades de Família (CNEF) (confirmado);

-  Bárbara Cobo, Coordenadora de População e Indicadores Sociais do IBGE. (a confirmar);

Requerimento nº 73/2017, do Deputado Goulart (CIDOSO)
Requerimento nº 637/2017, do Deputado Diego Garcia (CSSF)

",,2017-11-08T15:37:40-02:00,Comissão de Defesa dos Direitos da Pessoa Idosa,"Anexo II, Plenário 15",1,0,1,1,2,"[{'id': 345, 'video_id': 'L_LMd73pvs0', 'title': None, 'is_attachment': False, 'order': 0}]",L_LMd73pvs0
1846,1655,60023,0,CEXQUEI,2,10,2020-10-09T11:50:02.553975-03:00,2022-12-18T00:54:16.775000-03:00,True,Reunião Técnica,QUEIMADAS EM BIOMAS BRASILEIROS,"Convidados:

Fernando Zasso Pigatto, Presidente do Conselho Nacional de Saúde;

Leonardo Moura Vilela, Representante do Conselho Nacional de Secretários de Saúde - CONASS; 

Representante do Conselho Nacional de Secretarias Municipais de Saúde - CONASEMS;

Marcelo Firpo, Membro do GT de Ambiente e Saúde  da Associação Brasileira de Saúde Coletiva - ABRASCO;

Márcia Chame, Chefe da Biodiversidade da Fundação Oswaldo Cruz - FIOCRUZ.",O impacto das queimadas nas condições de saúde de populações afetadas,2020-10-14T09:30:30-03:00,Comissão Externa destinada a acompanhar e promover estratégia nacional para enfrentar as queimadas em biomas brasileiros,"Anexo II, Plenário 09",1,0,1,1,2,"[{'id': 1477, 'video_id': 'ntvtThyGcBc', 'title': None, 'is_attachment': False, 'order': 0}, {'id': 1474, 'video_id': 'DX1gD-DQoKM', 'title': 'Saiba mais', 'is_attachment': True, 'order': 0}]",ntvtThyGcBc
1847,2655,65220,0,CLP,2,137,2022-05-13T12:39:03.757748-03:00,2022-12-18T20:10:42.538467-03:00,True,Audiência Pública,Audiência Pública Conjunta das Comissões CLP e CMADS (semipresencial),"Requerimento nº 15/2022

Autor: Deputado Rogério Correia (PT/MG)

Convidados:


- Marília Carvalho de Melo - Secretária de Meio Ambiente e Desenvolvimento Sustentável de Minas Gerais, representada por Anna Carolina da Motta Dal Pozzolo, Subsecretária de Regularização Ambiental. CONFIRMADA


- Pedro Paulo Ribeiro Mendes de Assis Fonseca - Superintendente Substituto do IBAMA em MG; NÃO COMPARECERÁ, justificou a ausência.


- Larissa Peixoto - Presidente do IPHAN; JUSTIFICOU A AUSÊNCIA


- Victor Hugo Froner Bicca - Diretor-Geral da Agência Nacional de Mineração; CONFIRMADO


- Jarbas Soares Júnior - Procurador Geral do MPMG;


- Carlos Bruno Ferreira da Silva - Procurador da República PRMG; CONFIRMADO


- Fuad Noman - Prefeito Municipal de Belo Horizonte;


- Deputada Beatriz Cerqueira - Assembleia Legislativa de Minas Gerais; CONFIRMADA


- Vereadora Bella Gonçalves - Câmara Municipal de Belo Horizonte;


- Vinícius Papatella Padovani - Instituto Cordilheira do Espinhaço; CONFIRMADO


- Flávio Carsalade - Conselho Estadual do Patrimônio Cultural - CONEP; CONFIRMADO


- Makota Cássia Kindoialê - Kilombo Manzo Ngunzo Kaiango;


- Flávia Mourão Parreira do Amaral - Associação Brasileira de Engenharia Sanitária e Ambiental; CONFIRMADA


- Jeanine Oliveira - Projeto Manuelzão;


- Tania Cristina Teixeira -  Presidenta do Conselho Regional de Economia de Minas Gerais;


- Edneia Aparecida de Souza - Presidente do Centro Comunitário do Taquaril e da Comissão Local de Saúde.CONFIRMADA


- Vereadora Duda Salabert - Câmara Municipal de Belo Horizonte;



- Felipe Gomes - Coletivo Ah é lixo;



- Adriana Souza - representando o movimento SOS Vargem da Flores;


- Luciana Sérvulo da Cunha - Documentarista, produtora e diretora artística. Ativista articuladora de artistas, intelectuais e escritores em defesa da Serra do Curral. 

- Joceli Jaison José Andrioli - Membro da coordenação nacional do MAB

",Impactos da mineração na Serra do Curral/MG,2022-05-17T16:10:28-03:00,Comissão de Legislação Participativa,"Anexo II, Plenário 03",14,0,50,51,14,"[{'id': 3404, 'video_id': 'llXrFeD1I_4', 'title': None, 'is_attachment': False, 'order': 0}, {'id': 3384, 'video_id': 'DX1gD-DQoKM', 'title': 'Saiba mais', 'is_attachment': True, 'order': 0}]",llXrFeD1I_4
1848,1244,57636,0,CIDOSO,2,3,2019-09-20T14:41:02.126112-03:00,2022-12-18T01:05:18.062075-03:00,True,Audiência Pública,Audiência Pública Conjunta das Comissões CIDOSO e PL351515,"I - Audiência Pública Conjunta



Tema: Exploração indevida da renda ou apropriação do patrimônio do idoso.



CONVIDADOS:

ALBERTO CARVALHO AMARAL, da Central Judicial do Idoso do TJDFT; CONFIRMADO


ANTÔNIO FERNANDES TONINHO COSTA, Presidente do Conselho Nacional do Idoso; - CONFIRMADO;


MAURÍCIO ANDREIUOLO, Procurador Regional da República e membro auxiliar da CDDF/CNMP; - CONFIRMADO;

GUSTAVO PAULO DE LEITE SOUZA, Diretor de Integridade, Governança e Gerenciamento de Riscos do Instituto Nacional do Seguro Social (INSS).

 - CONFIRMADO.

(Requerimentos nº 9/2019 - CESP PL 3515/15 e nº 61/19 - CIDOSO, da Dep. Carmen Zanotto)",Violência financeira contra a pessoa idosa.,2019-09-25T14:56:18-03:00,Comissão de Defesa dos Direitos da Pessoa Idosa,"Anexo II, Plenário 12",1,0,1,1,1,"[{'id': 902, 'video_id': '1ZhdqW0Aj8k', 'title': None, 'is_attachment': False, 'order': 0}]",1ZhdqW0Aj8k
1849,1072,56518,0,CDC,2,11,2019-07-11T16:35:01.804721-03:00,2022-12-18T01:08:19.809622-03:00,True,Audiência Pública,DEFESA DO CONSUMIDOR,"Requerimentos: nº 30/2019 - do Sr. Jorge Braz
                                 nº 34/2019, do Dep. Celso Russomano

CONVIDADOS

Luciano Benetti Timm - PRESENÇA CONFIRMADA
Secretário Nacional do Consumidor - Ministério da Justiça;

Renata Ruback dos Santos - PRESENÇA CONFIRMADA
Assessora Jurídica do Instituto Municipal de Defesa do Consumidor - Procon Carioca;

Coriolano Aurélio de Almeida Camargo Santos - PRESENÇA CONFIRMADA
Diretor-Adjunto do Departamento Jurídico da Federação das Indústrias do Estado de São Paulo - Fiesp;

Renato César de Araújo Porto - PRESENÇA CONFIRMADA
Conselheiro do Instituto Brasileiro de Política e Direito do Consumidor - Brasilcon; e

Leandro Alvarenga Miranda - PRESENÇA CONFIRMADA
Autor do livro: A Proteção de Dados Pessoais e o Paradigma da Privacidade
",Proteção de dados no Brasil,2019-08-13T14:18:38-03:00,Comissão de Defesa do Consumidor,"Anexo II, Plenário 05",5,0,13,7,7,"[{'id': 785, 'video_id': 'KLDxdN_cbPk', 'title': None, 'is_attachment': False, 'order': 0}]",KLDxdN_cbPk
1850,2455,63913,0,CCTCI,2,15,2021-11-04T11:59:02.629868-03:00,2022-12-18T06:11:53.752248-03:00,True,Seminário,"CIÊNCIA E TECNOLOGIA, COMUNICAÇÃO E INFORMÁTICA","(Requerimentos nº 1/2021, do deputado Bibo Nunes, subscrito pelos deputados Coronel Chrisóstomo, Luis Miranda e Silas Câmara; nº 14/2021, do deputado Luis Miranda, subscrito pelos deputados Coronel Chrisóstomo, Leo de Brito, Nilto Tatto, Roberto Alves e Silas Câmara; nº 29/2021, do deputado Rodrigo Coelho, subscrito pela deputada Angela Amin; nº 52/2021, do deputado Roberto Alves; nº 71/2021, da deputada Luiza Erundina, subscrito pelos deputados Angela Amin e Vitor Lippi; e nºs 79 e 134/2021, ambos da deputada Angela Amin)

MESA 1

Panorama geral sobre os crimes cibernéticos 
no Brasil: principais conceitos e desafios

GEORGE LODDER 
Procurador da República e membro do Grupo de Apoio sobre Criminalidade Cibernética do Ministério Público Federal (MPF), representando a coordenadora adjunta do grupo, Neide Cardoso de Oliveira
(Confirmado)

Delegada REGILENE SIQUEIRA ROZAL
Representante da Associação dos Delegados de Polícia Civil
do Distrito Federal (Adepol-DF)
(Confirmada) 

Delegado DARIO TACIANO DE FREITAS JUNIOR
Representante do delegado chefe da Delegacia Especial de Repressão aos Crimes Cibernéticos da Polícia Civil do Distrito Federal, Giancarlo Zuliani
(Confirmado)

DIOGO RAIS
Diretor Geral do Instituto Liberdade Digital
(Confirmado)

CARLOS AFFONSO SOUZA
Diretor do Instituto de Tecnologia e Sociedade do Rio de Janeiro (ITS Rio)
(Confirmado)

ARISTIDES MOURA
Membro da Associação das Empresas de Tecnologia da Informação e Comunicação (TIC) e de Tecnologias Digitais (Brasscom) e gerente de Relacionamento com Autoridades de Investigação e Assuntos Digitais da Microsoft
(Confirmado)

YGOR VALERIO
Consultor da Motion Picture Association (MPA)
(Confirmado)

JONAS ANTUNES COUTO
Diretor Jurídico-Regulatório da Associação Brasileira de Televisão por Assinatura (ABTA)
(Confirmado)

Representante da Associação dos Magistrados do 
Distrito Federal e Territórios (Amagis-DF)
(Não comparecerá)

RENATO OPICE BLUM
Advogado, especialista em direito digital e proteção de dados
(Não comparecerá)


MESA 2

Proteção de crianças e adolescentes no ambiente cibernético

ANA CRISTINA SANTIAGO
Ex-chefe da Delegacia de Proteção à Criança e ao Adolescente
(Confirmada)

EVANDRO MÁRIO LORENS
Diretor de Assuntos Parlamentares da Associação Nacional dos Peritos Criminais Federais (APCF)
(Confirmado)

THIAGO TAVARES NUNES DE OLIVEIRA
Presidente da SaferNet Brasil
(Confirmado)

RAFAEL ZANATTA
Membro da Coalizão Direitos na Rede
(Confirmado)

Representante da Associação do Ministério Público do Distrito Federal e Territórios (AMPDFT)
(Não comparecerá)

RAFAELLA VIEIRA LINS PARCA
Delegada de Polícia Federal, chefe do Serviço de Repressão aos Crimes de Ódio e Pornografia Infantil da Polícia Federal
(Não comparecerá)",O combate aos crimes cibernéticos no Brasil - Papel do Parlamento,2021-11-18T14:45:08-03:00,"Comissão de Ciência e Tecnologia, Comunicação e Informática","Anexo II, Plenário 14",1,0,3,1,3,"[{'id': 3088, 'video_id': 'cp313vI-h8c', 'title': None, 'is_attachment': False, 'order': 0}, {'id': 2990, 'video_id': 'DX1gD-DQoKM', 'title': 'Saiba mais', 'is_attachment': True, 'order': 0}]",cp313vI-h8c
1851,2181,62731,0,CSSF,2,310,2021-08-16T14:35:03.882837-03:00,2022-12-18T19:58:15.441360-03:00,True,Audiência Pública,SEGURIDADE SOCIAL E FAMÍLIA,"1) BETÂNIA MARIA DOS SANTOS  (Confirmada)
   Conselho Federal de Enfermagem

2) GELSON LUIZ DE ALBUQUERQUE  (Confirmado)
   Conselho Regional de Enfermagem de Santa Catarina

3) MAYRA ISABEL CORREIA PINHEIRO (Confirmada)
Ministério da Saúde

4) DANIEL MENEZES de SOUZA (Confirmado)
Fórum Nacional de Entidades de Enfermagem

5) SÔNIA ACIOLI (Confirmada)
Associação Brasileira de Enfermagem


REQ 173/21 - Dep. Carmen Zanotto. Aprovado em 10/05 subscrito pelos Dep. Rejane Dias, Carla Dickson, David Soares, Odorico Monteiro, Padre João, Vivi Reis, Danilo Cabral e Flávia Morais.
",Piso Salarial e Jornada de Trabalho da Enfermagem,2021-08-26T10:14:06-03:00,Comissão de Seguridade Social e Família,"Anexo II, Plenário 07",12,0,351,72,60,"[{'id': 2543, 'video_id': 'eAe4uD796b4', 'title': None, 'is_attachment': False, 'order': 0}, {'id': 2470, 'video_id': 'DX1gD-DQoKM', 'title': 'Saiba mais', 'is_attachment': True, 'order': 0}]",eAe4uD796b4
